adme_flags,chembl_id,compound_type,created_at,first_approval,hba,hbd,id,inchikey,indication_class,logp,max_phase,modality,molecular_weight,molecule_type,name,pchembl_value,pref_name,psa,ro5_violations,selectivity_profile,series_id,smiles,synonyms,trade_names,updated_at,withdrawn_flag
,CHEMBL4297522,Small molecule,2026-04-22 03:27:12.387490+00:00,2020,,,CHEMBL4297522,HCDMJFOHIXMBOV-UHFFFAOYSA-N,,,4,small_molecule,,,PEMIGATINIB,,PEMIGATINIB,,,,,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,"[""Fgfr inhibitor incb054828"",""Incb-054828"",""Incb054828"",""INCB054828"",""Pemazyre"",""Pemigatinib"",""Pemigatinib"",""Pemigatinib"",""Pemigatinib"",""Pemigatinib"",""Pemigatinib""]","[""Pemazyre""]",2026-04-22 03:27:12.387490+00:00,False
,CHEMBL3683779,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL3683779,ZAHLNBNEUSTJDY-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL3683779),,,,,,,O=c1c(-c2cccnc2)c[nH]n1-c1ccccn1,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL6067986,Small molecule,2026-04-22 03:26:35.969995+00:00,,,,CHEMBL6067986,GTWJVFFZCKODEV-UHFFFAOYSA-N,,,1,,,,AV-412,,AV-412,,,,,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1,"[""Av-412"",""Mp 412"",""Mp-412"",""MP-412 DITOSYLATE""]",[],2026-04-22 03:26:35.969995+00:00,False
,CHEMBL403989,Small molecule,2026-04-22 03:27:06.431666+00:00,,,,CHEMBL403989,JMGXJHWTVBGOKG-UHFFFAOYSA-N,,,2,,,,TG100-801,,TG100-801,,,,,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,"[""Tg100-801""]",[],2026-04-22 03:27:06.431666+00:00,False
,CHEMBL1980391,Small molecule,2026-04-22 03:26:59.031640+00:00,,,,CHEMBL1980391,UOVCGJXDGOGOCZ-UHFFFAOYSA-N,,,1,,,,RG-1530,,RG-1530,,,,,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,"[""R-1530"",""Rg-1530"",""RG-1530""]",[],2026-04-22 03:26:59.031640+00:00,False
,CHEMBL4802165,Antibody,2026-04-22 03:27:14.737225+00:00,,,,CHEMBL4802165,,,,3,,,,BEMARITUZUMAB,,BEMARITUZUMAB,,,,,,"[""Bemarituzumab"",""Bemarituzumab"",""FPA-144""]",[],2026-04-22 03:27:14.737225+00:00,False
,CHEMBL1201821,Protein,2026-04-22 03:27:16.549436+00:00,2005,,,CHEMBL1201821,,,,4,,,,PALIFERMIN,,PALIFERMIN,,,,,,"[""Kepivance"",""Palifermin"",""Palifermin"",""Palifermin"",""Palifermin"",""Palifermin"",""Palifermin"",""Palifermin"",""Palifermin"",""Palifermina"",""Palifermine""]","[""Kepivance""]",2026-04-22 03:27:16.549436+00:00,False
,CHEMBL430574,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL430574,VGMDAWVZNAXVDG-UHFFFAOYSA-N,,,0,,,,PAULLONE,,PAULLONE,,,,,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL61427,,2026-04-17 03:31:20.287337+00:00,,,,CHEMBL61427,RWGGFJXJRPCCGD-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL61427),,,,,,,Cc1ccnc(N)c1N,,,2026-04-17 03:31:20.287337+00:00,False
,CHEMBL203714,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL203714,OIGXEDXBMLAHJI-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL203714),,,,,,,CC(=O)N1Cc2n[nH]c(NC(=O)c3cccc(F)c3)c2C1,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4215078,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4215078,PQOGZKGXGLHDGS-QQRWPDCKSA-N,,,0,,,,Unnamed compound (CHEMBL4215078),,,,,,,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL1784703,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL1784703,IWNVSMDZIXWGCJ-MUGJNUQGSA-N,,,0,,,,Unnamed compound (CHEMBL1784703),,,,,,,CC(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL6067987,Small molecule,2026-04-22 03:28:12.108976+00:00,,,,CHEMBL6067987,PBEVPBFDKPJIOM-HQKLUXGTSA-N,,,1,,,,CEP-2563 DIHYDROCHLORIDE,,CEP-2563 DIHYDROCHLORIDE,,,,,CO[C@]1(COC(=O)CCNC(=O)[C@@H](N)CCCCN)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4.Cl.Cl,"[""Cep-2563"",""CEP-2563 DIHYDROCHLORIDE"",""KT-8391""]",[],2026-04-22 03:28:12.108976+00:00,False
,CHEMBL2109544,Unknown,2026-04-22 03:28:03.337732+00:00,,,,CHEMBL2109544,,,,2,,,,CDP-860,,CDP-860,,,,,,"[""CDP-860""]",[],2026-04-22 03:28:03.337732+00:00,False
,CHEMBL3908979,Small molecule,2026-04-22 03:27:44.600885+00:00,,,,CHEMBL3908979,BHKDKKZMPODMIQ-UHFFFAOYSA-N,,,2,,,,FGF401,,FGF401,,,,,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,"[""FGF-401"",""Fgf401"",""Roblitinib"",""Roblitinib""]",[],2026-04-22 03:27:44.600885+00:00,False
,CHEMBL1278146,Small molecule,2026-04-22 03:28:24.939281+00:00,,,,CHEMBL1278146,GKEYKDOLBLYGRB-LGMDPLHJSA-N,,,3,covalent,,,FAMITINIB,,FAMITINIB,,,,,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,"[""Famitinib"",""Famitinib"",""Shr-1020"",""SHR1020""]",[],2026-04-22 03:28:24.939281+00:00,False
,CHEMBL124660,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL124660,UXXQOJXBIDBUAC-UHFFFAOYSA-N,,,2,,,,TANDUTINIB,,TANDUTINIB,,,,,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,"[""CT 53518"",""CT-53518"",""CT53518"",""Mln-0518"",""MLN-518"",""NSC-759851"",""Tandutinib""]",[],2026-04-17 03:31:18.466171+00:00,False
,CHEMBL3545155,Small molecule,2026-04-22 03:28:15.934464+00:00,,,,CHEMBL3545155,ZXBFYBLSJMEBEP-UHFFFAOYSA-N,,,2,,,,JI-101,,JI-101,,,,,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,"[""Angiogenesis inhibitor ji-101"",""CGI-1842"",""Ji-101"",""JI-101""]",[],2026-04-22 03:28:15.934464+00:00,False
,CHEMBL3686884,Small molecule,2026-04-22 03:27:02.918201+00:00,,,,CHEMBL3686884,IBHOLSBDZMIPPT-UHFFFAOYSA-N,,,2,,,,E-7090,,E-7090,,,,,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OCCOC)cc21,"[""E 7090"",""E-7090"",""E-7090"",""E7090"",""E7090"",""Tasurgratinib""]",[],2026-04-22 03:27:02.918201+00:00,False
,CHEMBL3545316,Antibody,2026-04-22 03:27:47.397080+00:00,,,,CHEMBL3545316,,,,2,,,,RINUCUMAB,,RINUCUMAB,,,,,,"[""REGN-2176"",""REGN2176"",""Rinucumab"",""Rinucumab"",""Rinucumab""]",[],2026-04-22 03:27:47.397080+00:00,False
,CHEMBL482968,,2026-04-17 03:31:47.320972+00:00,,,,CHEMBL482968,BLQYVHBZHAISJM-CMDGGOBGSA-N,,,2,,,,ENMD-2076,,ENMD-2076,,,,,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,,[],2026-04-17 03:31:47.320972+00:00,False
,CHEMBL4297848,Antibody,2026-04-22 03:27:23.872467+00:00,,,,CHEMBL4297848,,,,2,,,,VOFATAMAB,,VOFATAMAB,,,,,,"[""Anti-FGR3"",""B-701"",""B-701"",""B701"",""MFGR-1877A"",""MFGR1877A"",""Mfgr 1877s"",""MFGR-1877S"",""Mfgr1877s"",""MFGR1877S"",""RG-7444"",""RG7444"",""Vofatamab"",""Vofatamab"",""Vofatamab""]",[],2026-04-22 03:27:23.872467+00:00,False
,CHEMBL4303201,Small molecule,2026-04-22 03:28:20.067949+00:00,,,,CHEMBL4303201,KSMZEXLVHXZPEF-UHFFFAOYSA-N,,,3,,,,CATEQUENTINIB,,CATEQUENTINIB,,,,,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,"[""AL 3818"",""Al-3818"",""AL-3818"",""AL3818"",""Anlotinib"",""Catequentinib"",""Catequentinib"",""Catequentinib""]",[],2026-04-22 03:28:20.067949+00:00,False
,CHEMBL2079588,Small molecule,2026-04-22 03:28:14.089487+00:00,,,,CHEMBL2079588,QFCXANHHBCGMAS-UHFFFAOYSA-N,,,2,,,,TELATINIB,,TELATINIB,,,,,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,"[""BAY 57-9352"",""Bay-57-9352"",""BAY-579352"",""Telatinib"",""Telatinib""]",[],2026-04-22 03:28:14.089487+00:00,False
,CHEMBL3545196,Small molecule,2026-04-22 03:27:59.394033+00:00,,,,CHEMBL3545196,NADLBPWBFGTESN-UHFFFAOYSA-N,,,1,,,,PD-0166285 HYDROCHLORIDE,,PD-0166285 HYDROCHLORIDE,,,,,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1.Cl.Cl,"[""Pd-0166285 dihydrochloride"",""Pd-0166285 hydrochloride""]",[],2026-04-22 03:27:59.394033+00:00,False
,CHEMBL2220486,Small molecule,2026-04-22 03:27:20.495801+00:00,,,,CHEMBL2220486,CUDVHEFYRIWYQD-UHFFFAOYSA-N,,,2,,,,LUCITANIB,,LUCITANIB,,,,,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,"[""Al-3810"",""AL-3810"",""CO-3810"",""E-3810"",""Lucitanib"",""Lucitanib"",""Lucitanib"",""S 80881"",""S-80881"",""S80881""]",[],2026-04-22 03:27:20.495801+00:00,False
,CHEMBL1201733,Small molecule,2026-04-22 03:27:41.397446+00:00,2009,,,CHEMBL1201733,MQHIQUBXFFAOMK-UHFFFAOYSA-N,,,4,small_molecule,,,PAZOPANIB HYDROCHLORIDE,,PAZOPANIB HYDROCHLORIDE,,,,,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,"[""GW-786034B"",""GW786034B"",""Pazopanib (as hydrochloride)"",""Pazopanib hcl"",""Pazopanib hydrochloride"",""Pazopanib hydrochloride"",""Pazopanib hydrochloride"",""Pazopanib hydrochloride"",""Pazopanib hydrochloride"",""Pazopanib hydrochloride"",""Pazopanib monohydrochloride"",""Votrient""]","[""Votrient""]",2026-04-22 03:27:41.397446+00:00,False
,CHEMBL1743030,Antibody,2026-04-22 03:28:27.949174+00:00,,,,CHEMBL1743030,,,,2,,,,ICRUCUMAB,,ICRUCUMAB,,,,,,"[""Icrucumab"",""Icrucumab"",""Icrucumab"",""IMC 18F1"",""IMC-18F1"",""IMC18F1""]",[],2026-04-22 03:28:27.949174+00:00,False
,CHEMBL2107861,Antibody,2026-04-22 03:28:40.285215+00:00,,,,CHEMBL2107861,,,,3,,,,ZALUTUMUMAB,,ZALUTUMUMAB,,,,,,"[""2F8"",""HuMax-EGFr"",""HUMAX-EGFR, 2F8"",""HUMAX-EGFR-2F8"",""Zalutumumab"",""Zalutumumab"",""Zalutumumab""]",[],2026-04-22 03:28:40.285215+00:00,False
,CHEMBL3545427,Unknown,2026-04-22 03:28:01.212496+00:00,,,,CHEMBL3545427,,,,3,,,,CM-082,,CM-082,,,,,,"[""Cm-082""]",[],2026-04-22 03:28:01.212496+00:00,False
,CHEMBL2108081,Protein,2026-04-22 03:27:18.375730+00:00,2016,,,CHEMBL2108081,,,,4,,,,TRAFERMIN,,TRAFERMIN,,,,,,"[""CAB-2001"",""Fiblast"",""Recombinant human basic fibroblast growth factor (2-154)"",""RHBFGF"",""Trafermin"",""Trafermin"",""Trafermin"",""Trafermin"",""Trafermina"",""Trafermine""]","[""Fiblast"",""Recombinant human basic fibroblast growth factor (2-154)""]",2026-04-22 03:27:18.375730+00:00,False
,CHEMBL1963502,Small molecule,2026-04-22 03:28:38.333426+00:00,,,,CHEMBL1963502,XRYJULCDUUATMC-CYBMUJFWSA-N,,,1,,,,PKI-166,,PKI-166,,,,,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,"[""CGP-75166"",""NVP-PKI166"",""Pki 166"",""Pki-166""]",[],2026-04-22 03:28:38.333426+00:00,False
,CHEMBL2109391,Unknown,2026-04-22 03:29:19.682080+00:00,,,,CHEMBL2109391,,,,2,,,,MDX-447,,MDX-447,,,,,,"[""EMD-82633"",""Mdx-447"",""MDX-447""]",[],2026-04-22 03:29:19.682080+00:00,False
,CHEMBL4297258,Small molecule,2026-04-22 03:29:37.562757+00:00,,,,CHEMBL4297258,GHKOONMJXNWOIW-UHFFFAOYSA-N,,,3,,,,FIRMONERTINIB,,FIRMONERTINIB,,,,,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,"[""AFU"",""Alflutinib"",""AST-2818"",""AST2818"",""Firmonertinib"",""Firmonertinib"",""Firmonertinib"",""Firmonertinib"",""Firmonertinib"",""Furmonertinib""]",[],2026-04-22 03:29:37.562757+00:00,False
,CHEMBL4558324,Small molecule,2026-04-22 03:29:44.109310+00:00,2024,,,CHEMBL4558324,RRMJMHOQSALEJJ-UHFFFAOYSA-N,,,4,covalent,,,LAZERTINIB,,LAZERTINIB,,,,,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,"[""C-18112003-G"",""GNS-1480"",""GNS1480"",""JNJ-73841937-AAA"",""Lazertinib"",""Lazertinib"",""Lazertinib"",""Lazertinib"",""YH-25448"",""Yh25448"",""YH25448""]",[],2026-04-22 03:29:44.109310+00:00,False
,CHEMBL4650319,Small molecule,2026-04-22 03:29:31.155498+00:00,2021,,,CHEMBL4650319,AZSRSNUQCUDCGG-UHFFFAOYSA-N,,,4,covalent,,,MOBOCERTINIB,,MOBOCERTINIB,,,,,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"[""AP-32788"",""AP32788"",""Mobocertinib"",""Mobocertinib"",""Mobocertinib"",""Mobocertinib"",""Tak-788"",""TAK-788""]",[],2026-04-22 03:29:31.155498+00:00,False
,CHEMBL423150,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL423150,BFANKIPRJRXYSS-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL423150),,,,,,,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1-c1ccccc1,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL4297866,Small molecule,2026-04-22 03:28:53.610042+00:00,,,,CHEMBL4297866,QITOONQVTOGMOJ-IUJXYRIYSA-N,,,3,,,,ABIVERTINIB MALEATE,,ABIVERTINIB MALEATE,,,,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,"[""A-610MA"",""A610MA"",""Abivertinib maleate"",""Abivertinib maleate"",""Abivertinib maleate dihydrate"",""AC-0010MA"",""Ac0010ma"",""AC0010MA"",""Ac0010 maleate dihydrate"",""ACEA-100610MA"",""ACEA100610MA"",""EX-ACEA-0010MA"",""EX-ACEA0010MA"",""Sti-5656""]",[],2026-04-22 03:28:53.610042+00:00,False
,CHEMBL3989988,Antibody,2026-04-22 03:28:59.283580+00:00,,,,CHEMBL3989988,,,,3,,,,MODOTUXIMAB,,MODOTUXIMAB,,,,,,"[""1024 DS"",""1024-DS"",""Modotuximab"",""Modotuximab"",""Modotuximab"",""Zatuximab""]",[],2026-04-22 03:28:59.283580+00:00,False
,CHEMBL458347,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL458347,WRBGCYVAJRRQKP-STDAJNJZSA-N,,,0,,,,GLAUCARUBINONE,,GLAUCARUBINONE,,,,,CC[C@](C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL487194,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL487194,GCIFFNDSOLTCAI-ZTCIHUKBSA-N,,,0,,,,AILANTHINONE,,AILANTHINONE,,,,,CCC(C)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL605114,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL605114,JQTVGMOPYOBVAL-ALFKQNEGSA-N,,,0,,,,Unnamed compound (CHEMBL605114),,,,,,,COc1cccc(-c2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL1269075,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL1269075,IVBKZDLBSIWCDU-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL1269075),,,,,,,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccccc3)c2C1=O,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL1201179,Small molecule,2026-04-22 03:26:21.775381+00:00,2007,,,CHEMBL1201179,XNRVGTHNYCNCFF-UHFFFAOYSA-N,,,4,small_molecule,,,LAPATINIB DITOSYLATE,,LAPATINIB DITOSYLATE,,,,,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,"[""GW-572016F"",""GW572016F"",""Lapatinib ditoluenesulfonate monohydrate"",""Lapatinib ditosylate"",""Lapatinib ditosylate"",""Lapatinib ditosylate"",""Lapatinib ditosylate"",""Lapatinib ditosylate anhydrous"",""Lapatinib ditosylate monohydrate"",""Lapatinib tosilate"",""Lapatinib tosilate hydrate"",""Lapatinib tosilate hydrate"",""Tycerb"",""Tykerb"",""Tyverb""]","[""Tykerb"",""Tyverb""]",2026-04-22 03:26:21.775381+00:00,False
,CHEMBL3353410,Small molecule,2026-04-22 03:30:42.715111+00:00,2015,,,CHEMBL3353410,DUYJMQONPNNFPI-UHFFFAOYSA-N,,,4,covalent,,,OSIMERTINIB,,OSIMERTINIB,,,,,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"[""Azd-9291"",""AZD-9291"",""AZD9291"",""AZD-9291 FREE BASE"",""Mereletinib"",""Osimertinib"",""Osimertinib"",""Osimertinib"",""Osimertinib"",""Osimertinib"",""Osimertinib"",""Tagrisso""]","[""Tagrisso""]",2026-04-22 03:30:42.715111+00:00,False
,CHEMBL2107863,Unknown,2026-04-22 03:30:28.514066+00:00,,,,CHEMBL2107863,,,,3,,,,RINDOPEPIMUT,,RINDOPEPIMUT,,,,,,"[""CDX-110"",""PF-04948568"",""PF-04948568 (FORMERLY CDX-110)"",""Rindopepimut"",""Rindopepimut""]",[],2026-04-22 03:30:28.514066+00:00,False
,CHEMBL607707,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL607707,WVUNYSQLFKLYNI-AATRIKPKSA-N,,,2,,,,PELITINIB,,PELITINIB,,,,,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,"[""EKB-569"",""Pelitinib"",""WAY-EKB-569""]",[],2026-04-17 03:31:18.466171+00:00,False
,CHEMBL4297865,Small molecule,2026-04-22 03:30:58.351089+00:00,,,,CHEMBL4297865,UOFYSRZSLXWIQB-UHFFFAOYSA-N,,,3,,,,ABIVERTINIB,,ABIVERTINIB,,,,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,"[""A610"",""Abivertinib"",""Abivertinib"",""Abivertinib"",""AC-0010"",""Ac0010"",""AC0010"",""ACEA100610"",""Avitinib"",""EX-ACEA0010""]",[],2026-04-22 03:30:58.351089+00:00,False
,CHEMBL2109388,Antibody,2026-04-22 03:30:24.414149+00:00,,,,CHEMBL2109388,,,,3,,,,FUTUXIMAB,,FUTUXIMAB,,,,,,"[""992 DS"",""992-DS"",""Futuximab"",""Futuximab"",""Futuximab"",""Sym004"",""SYM-004""]",[],2026-04-22 03:30:24.414149+00:00,False
,CHEMBL2108359,Antibody,2026-04-22 03:30:10.349340+00:00,,,,CHEMBL2108359,,,,3,,,,NIMOTUZUMAB,,NIMOTUZUMAB,,,,,,"[""Nimotuzumab"",""Nimotuzumab"",""Nimotuzumab"",""OSAG 101"",""THERACIM-HR3"",""THERALOC""]",[],2026-04-22 03:30:10.349340+00:00,False
,CHEMBL258940,Small molecule,2026-04-22 03:30:40.368835+00:00,,,,CHEMBL258940,FTFRZXFNZVCRSK-UHFFFAOYSA-N,,,2,,,,FALNIDAMOL,,FALNIDAMOL,,,,,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,"[""Bibx 1382"",""BIBX 1382"",""Bibx-1382"",""BIBX-1382"",""Bibx1382"",""Falnidamol"",""Falnidamol""]",[],2026-04-22 03:30:40.368835+00:00,False
,CHEMBL4650290,Unknown,2026-04-22 03:30:26.308488+00:00,,,,CHEMBL4650290,,,,2,,,,GC1118,,GC1118,,,,,,"[""Gc1118""]",[],2026-04-22 03:30:26.308488+00:00,False
,CHEMBL345109,,2026-04-17 03:31:20.287337+00:00,,,,CHEMBL345109,JKAXXKYYTNYYGM-MDZDMXLPSA-N,,,0,,,,Unnamed compound (CHEMBL345109),,,,,,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,2026-04-17 03:31:20.287337+00:00,False
,CHEMBL410295,,2026-04-17 03:31:23.286613+00:00,,,,CHEMBL410295,BHJJWVDKNXABFS-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL410295),,,,,,,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,,,2026-04-17 03:31:23.286613+00:00,False
,CHEMBL4207519,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4207519,NGFFVZQXSRKHBM-YPAWHYETSA-N,,,0,,,,Unnamed compound (CHEMBL4207519),,,,,,,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@@H](O4)[C@@H]3c3nc4ccc(C(F)(F)F)cc4[nH]3)ccnc2N1,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL4447617,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4447617,PBQDGEKTDHPEJT-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4447617),,,,,,,CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(OC)cc3)cc2)ccc1N,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL4866102,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4866102,GKFYUJHVBXYBEI-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL4866102),,,,,,,c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL5095099,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL5095099,GZMYLSJUNSCMTD-MOPGFXCFSA-N,,,0,,,,EXARAFENIB,,EXARAFENIB,,,,,Cc1ccc(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)cc1-c1cc(N[C@H](C)CO)nc(N2CCOCC2)c1,"[""Exarafenib"",""KIN-2787 FREE BASE""]",,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL4583691,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL4583691,UEPXBTCUIIGYCY-UHFFFAOYSA-N,,,0,,,,NAPORAFENIB,,NAPORAFENIB,,,,,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,"[""ERAS-254"",""Lxh 254"",""LXH-254"",""Lxh254"",""LXH254"",""Naporafenib"",""PAN-RAF INHIBITOR LXH254""]",,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL3977543,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL3977543,KVCQTKNUUQOELD-UHFFFAOYSA-N,,,0,,,,BELVARAFENIB,,BELVARAFENIB,,,,,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12,"[""Belvarafenib""]",,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL5653589,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL5653589,MWKSRKSEWLRPBL-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL5653589),,,,,,,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2nn(C)cc12,,,2026-04-17 03:31:24.783154+00:00,False
,CHEMBL3752910,,2026-04-17 03:31:24.783154+00:00,,,,CHEMBL3752910,ZCCPLJOKGAACRT-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL3752910),,,,,,,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,,,2026-04-17 03:31:24.783154+00:00,False
