patent_id,person_id
AU2025279601A1,GENG BOLIN
MX2025011643A,ZHENG Jiamin
MX2025011643A,YU HUAXING
MX2025011643A,ZHANG ZHISEN
MX2025011643A,LIU Peng
MX2025011643A,YAN SHANGJUN
MX2025011643A,YU Huaxing
MX2025011643A,ZHANG Zhisen
MX2025011643A,YAN Shangjun
MX2025011643A,DING XIAO
MX2025011643A,ZHENG JIAMIN
MX2025011643A,HU Bin
MX2025011643A,HU BIN
MX2025011643A,DING Xiao
MX2025011643A,LIU PENG
NZ766978A,"Li, Jian"
NZ766978A,QIAN WENYUAN
NZ766978A,"Qian, Wenyuan"
NZ766978A,"Wang, Jian"
NZ766978A,"Li, Jie"
NZ766978A,LI JIE
NZ766978A,CHEN SHUHUI
NZ766978A,LI JIAN
NZ766978A,"Chen, Shuhui"
NZ766978A,WANG JIAN
WO2025255237A1,"FERRALDESCHI, Roberta"
WO2025255237A1,SOTIROU SOTIRIOS
WO2025255237A1,"MORRIS, Stephen"
WO2025255237A1,"CANTER, Daniel"
WO2025255237A1,"RODRIGUEZ, Josep"
WO2025255237A1,"KERLOEGUEN, Yannick"
WO2025255237A1,"SOTIROU, Sotirios"
WO2025255237A1,MORRIS STEPHEN
WO2025255237A1,CANTER DANIEL
WO2025255237A1,RODRIGUEZ JOSEP
WO2025255237A1,KERLOEGUEN YANNICK
WO2025255237A1,"PETAZZONI, Piergiorgio"
WO2025255237A1,PETAZZONI PIERGIORGIO
WO2025255237A1,FERRALDESCHI ROBERTA
TW202535405A,"MENZER, WILLIAM M"
TW202535405A,"SAHIRI, KATHARINA"
TW202535405A,MENZER WILLIAM M
TW202535405A,"SCHOMBURG, ADRIAN"
TW202535405A,SCHOMBURG ADRIAN
TW202535405A,SAHIRI KATHARINA
CA3255463A1,JIA LANQI
CA3255463A1,"JIA, Lanqi"
CA3255463A1,LI DANSU
CA3255463A1,"VACCA, Joseph"
CA3255463A1,"LI, Dansu"
CA3255463A1,VACCA JOSEPH
CA3255463A1,"GILAD, Oren"
CA3255463A1,GILAD OREN
CN121038817A,HATTORI CHIHARU
CN121038817A,HASEGAWA JUN
CN121038817A,长谷川纯
CN121038817A,胜又廉
CN121038817A,服部千春
CN121038817A,KATSUMATA REN
AU2024251689A1,LAU ALAN
AU2024251689A1,"ROSS, Sarah"
AU2024251689A1,"LAU, Alan"
AU2024251689A1,KOERS ALEXANDER
AU2024251689A1,"KOERS, Alexander"
AU2024251689A1,ROSS SARAH
AU2025252564A1,SMITH SIMON ANDREW
AU2025252564A1,"Smith, Simon Andrew"
AU2025252564A1,LEE JEEYUN
AU2025252564A1,DEAN EMMA JANE
AU2025252564A1,"Lee, Jeeyun"
AU2025252564A1,"Dean, Emma Jane"
CA3248590A1,WENG YALI
CA3248590A1,"WENG, Yali"
CA3248590A1,"XIAO, Fei"
CA3248590A1,WU MENG
CA3248590A1,XIAO FEI
CA3248590A1,"WU, Meng"
AU2024294424A1,"WAN, Leon"
AU2024294424A1,HAUPTSCHEIN ROBERT
AU2024294424A1,"LEGROS, Philippe"
AU2024294424A1,"TARDI, Paul"
AU2024294424A1,LEGROS PHILIPPE
AU2024294424A1,GARG SHYAM
AU2024294424A1,"GARG, Shyam"
AU2024294424A1,"HAUPTSCHEIN, Robert"
AU2024294424A1,WAN LEON
AU2024294424A1,TARDI PAUL
CA3261094A1,MASSON KRISTINA
CA3261094A1,"MURSHID, Ayesha"
CA3261094A1,"BLUME-JENSEN, Peter"
CA3261094A1,"MASSON, Kristina"
CA3261094A1,"DUNYAK, James"
CA3261094A1,SHIPITSIN MICHAIL
CA3261094A1,WIGERUP CAROLINE
CA3261094A1,"WIGERUP, Caroline"
CA3261094A1,DUNYAK JAMES
CA3261094A1,BLUME-JENSEN PETER
CA3261094A1,"SHIPITSIN, Michail"
CA3261094A1,MURSHID AYESHA
CN120957996A,YU HUAXING
CN120957996A,ZHANG ZHISEN
CN120957996A,严尚军
CN120957996A,YAN SHANGJUN
CN120957996A,余华星
CN120957996A,郑嘉旻
CN120957996A,DING XIAO
CN120957996A,张志森
CN120957996A,ZHENG JIAMIN
CN120957996A,HU BIN
CN120957996A,LIU PENG
CN120936355A,A·科尔斯
CN120936355A,S·罗斯
CN120936355A,COLES ANDREW
CN120936355A,ROTH STANLEY
CN120936355A,A·劳
CN120936355A,RAU ANDREAS
MX2025012235A,LAU ALAN
MX2025012235A,KOERS ALEXANDER
MX2025012235A,ROSS Sarah
MX2025012235A,KOERS Alexander
MX2025012235A,LAU Alan
MX2025012235A,ROSS SARAH
US2025333396A1,"GENG, Bolin"
US2025333396A1,"KIRPOTIN, Dmitri B"
US2025333396A1,"KOSHKARYEV, Alexander"
US2025333396A1,DRUMMOND DARYL C
US2025333396A1,ALKAN OZAN
US2025333396A1,TIPPARAJU SURESH K
US2025333396A1,"TIPPARAJU, Suresh K"
US2025333396A1,KIRPOTIN DMITRI B
US2025333396A1,"ALKAN, Ozan"
US2025333396A1,KOSHKARYEV ALEXANDER
US2025333396A1,"DRUMMOND, Daryl C"
US2025333396A1,GENG BOLIN
US2025320219A1,"WANG, Xiaozhu"
US2025320219A1,CAI SUI XIONG
US2025320219A1,"TIAN, Ye Edward"
US2025320219A1,"CAI, Sui Xiong"
US2025320219A1,TIAN YE EDWARD
US2025320219A1,WANG XIAOZHU
AU2024253149A1,YU HUAXING
AU2024253149A1,ZHANG ZHISEN
AU2024253149A1,"ZHANG, Zhisen"
AU2024253149A1,YAN SHANGJUN
AU2024253149A1,"YU, Huaxing"
AU2024253149A1,"ZHENG, Jiamin"
AU2024253149A1,"YAN, Shangjun"
AU2024253149A1,"HU, Bin"
AU2024253149A1,"LIU, Peng"
AU2024253149A1,DING XIAO
AU2024253149A1,ZHENG JIAMIN
AU2024253149A1,HU BIN
AU2024253149A1,"DING, Xiao"
AU2024253149A1,LIU PENG
US12433888B1,MASSON KRISTINA
US12433888B1,WIGERUP CAROLINE MARIA
US12433888B1,"Blume-Jensen, Peter"
US12433888B1,"Murshid, Ayesha"
US12433888B1,"Wigerup, Caroline Maria"
US12433888B1,SHIPITSIN MICHAIL
US12433888B1,"Shipitsin, Michail"
US12433888B1,DUNYAK JAMES
US12433888B1,BLUME-JENSEN PETER
US12433888B1,MURSHID AYESHA
US12433888B1,"Masson, Kristina"
US12433888B1,"Dunyak, James"
ZA202103587B,CAMERON BLACK
ZA202103587B,PAUL JONES
ZA202103587B,CYRUS M LACBAY
ZA202103587B,STÉPHANIE LANOIX
ZA202103587B,SHELDON N CRANE
ZA202103587B,STÉPHANE DORICH
ZA202103587B,VOUY LINH TRUONG
ZA202103587B,ABBAS ABDOLI
ZA202103587B,MIGUEL ST-ONGE
ZA202103587B,LEE FADER
ZA202103587B,AUDREY PICARD
ZA202103587B,JEAN-FRANÇOIS TRUCHON
CN120665067A,A·皮卡德
CN120665067A,SAINT-ONGE MATHIEU
CN120665067A,CRANE SCOTT N
CN120665067A,S·拉努瓦
CN120665067A,M·圣-昂格
CN120665067A,TRUTON JEAN-FRANCOIS
CN120665067A,C·M·拉贝
CN120665067A,JONES PHILIP
CN120665067A,L·法德
CN120665067A,BLACK CHARLES
CN120665067A,FADER LIONEL
CN120665067A,CHEUNG VIRGINIA LEE
CN120665067A,A·阿波多利
CN120665067A,LANOIS SEBASTIEN
CN120665067A,V·L·张
CN120665067A,DU RRICH STEFAN
CN120665067A,C·布莱克
CN120665067A,PICARD ANNE
CN120665067A,APODOLI ALESSANDRO
CN120665067A,S·多里奇
CN120665067A,RABE CRAIG M
CN120665067A,J-F·特鲁顿
CN120665067A,P·琼斯
CN120665067A,S·N·克兰
US2025275946A1,"XUE, Xiang"
US2025275946A1,XUE XIANG
AU2025205645A1,ZIMMERMANN ASTRID
AU2025205645A1,RIEKER MARCEL
AU2025205645A1,"RASCHE, Nicolas"
AU2025205645A1,DAHMEN HEIKE
AU2025205645A1,"RIEKER, Marcel"
AU2025205645A1,ZENKE FRANK
AU2025205645A1,"DEUTSCH, Carl"
AU2025205645A1,PIATER BIRGIT
AU2025205645A1,DEUTSCH CARL
AU2025205645A1,"ZENKE, Frank"
AU2025205645A1,"PIATER, Birgit"
AU2025205645A1,RASCHE NICOLAS
AU2025205645A1,"ZIMMERMANN, Astrid"
AU2025205645A1,"DAHMEN, Heike"
UA129807C2,Пікар Одрі
UA129807C2,Пикар Одри
UA129807C2,Трушон Жан-Франсуа
UA129807C2,ABDOLI ABBAS
UA129807C2,ST-ONGE MIGUEL
UA129807C2,Лануа Стефани
UA129807C2,BLACK CAMERON
UA129807C2,Фейдер Ли
UA129807C2,Труонг Воуй Линг
UA129807C2,Дорич Стефан
UA129807C2,DORICH STÉPHANE
UA129807C2,Фейдер Лі
UA129807C2,LACBAY CYRUS M
UA129807C2,TRUCHON JEAN-FRANÇOIS
UA129807C2,FADER LEE
UA129807C2,Абдоли Аббас
UA129807C2,Ст-Ондж Міґель
UA129807C2,TRUONG VOUY LINH
UA129807C2,Ст-Ондж Мигель
UA129807C2,Лануа Стефані
UA129807C2,Джоунз Пол
UA129807C2,Крейн Шелдон Н.
UA129807C2,Абдолі Аббас
UA129807C2,CRANE SHELDON N
UA129807C2,LANOIX STÉPHANIE
UA129807C2,Блек Кемерон
UA129807C2,Труонґ Воуй Лінг
UA129807C2,Лакбей Сайрус М.
UA129807C2,JONES PAUL
UA129807C2,PICARD AUDREY
TW202517268A,HAUPTSCHEIN ROBERT
TW202517268A,LEGROS PHILIPPE
TW202517268A,GARG SHYAM
TW202517268A,"WAN, LEON"
TW202517268A,"HAUPTSCHEIN, ROBERT"
TW202517268A,WAN LEON
TW202517268A,"LEGROS, PHILIPPE"
TW202517268A,"GARG, SHYAM"
TW202517268A,"TARDI, PAUL"
TW202517268A,TARDI PAUL
US2025243220A1,JIA LANQI
US2025243220A1,"JIA, Lanqi"
US2025243220A1,LI DANSU
US2025243220A1,"VACCA, Joseph"
US2025243220A1,"LI, Dansu"
US2025243220A1,VACCA JOSEPH
US2025243220A1,"GILAD, Oren"
US2025243220A1,GILAD OREN
MX2025000469A,MASSON KRISTINA
MX2025000469A,SHIPITSIN Michail
MX2025000469A,DUNYAK James
MX2025000469A,MASSON Kristina
MX2025000469A,BLUME-JENSEN Peter
MX2025000469A,MURSHID Ayesha
MX2025000469A,SHIPITSIN MICHAIL
MX2025000469A,WIGERUP CAROLINE
MX2025000469A,DUNYAK JAMES
MX2025000469A,BLUME-JENSEN PETER
MX2025000469A,WIGERUP Caroline
MX2025000469A,MURSHID AYESHA
US2025228862A1,"MORRIS, Stephen"
US2025228862A1,ZIMMERMANN MICHAL
US2025228862A1,"ZIMMERMANN, Michal"
US2025228862A1,MORRIS STEPHEN
US2025228862A1,"GOULLET DE RUGY, Theo"
US2025228862A1,GOULLET DE RUGY THEO
US2025228862A1,"YOUNG, Jordan"
US2025228862A1,GLODZIK DOMINIK
US2025228862A1,YOUNG JORDAN
US2025228862A1,"GLODZIK, Dominik"
CN120303260A,宋海峰
CN120303260A,WANG TIELIN
CN120303260A,王铁林
CN120303260A,XIAO LU
CN120303260A,SONG HAIFENG
US2025223292A1,"Studley, John"
US2025223292A1,STORCK PIERRE-HENRI
US2025223292A1,"Fraysse, Damien"
US2025223292A1,FRAYSSE DAMIEN
US2025223292A1,"Davis, Chris"
US2025223292A1,"Panesar, Maninder"
US2025223292A1,PANESAR MANINDER
US2025223292A1,"Davis, Rebecca"
US2025223292A1,DAVIS CHRIS
US2025223292A1,KNEGTEL RONALD
US2025223292A1,"Jimenez, Juan-Miguel"
US2025223292A1,ETXEBARRIA I JARDI GORKA
US2025223292A1,"Pierard, Francoise"
US2025223292A1,"Charrier, Jean-Damien"
US2025223292A1,"Pinder, Joanne"
US2025223292A1,O'DONNELL MICHAEL
US2025223292A1,MIDDLETON DONALD
US2025223292A1,SHAW DAVID
US2025223292A1,"Boyall, Dean"
US2025223292A1,TWIN HEATHER
US2025223292A1,KAY DAVID
US2025223292A1,"Storck, Pierre-Henri"
US2025223292A1,DURRANT STEVEN
US2025223292A1,"Etxebarria I Jardi, Gorka"
US2025223292A1,"Durrant, Steven"
US2025223292A1,PINDER JOANNE
US2025223292A1,JIMENEZ JUAN-MIGUEL
US2025223292A1,"Shaw, David"
US2025223292A1,"O'Donnell, Michael"
US2025223292A1,"Kay, David"
US2025223292A1,STUDLEY JOHN
US2025223292A1,PIERARD FRANCOISE
US2025223292A1,"Ahmad, Nadia"
US2025223292A1,"Twin, Heather"
US2025223292A1,DAVIS REBECCA
US2025223292A1,AHMAD NADIA
US2025223292A1,"Middleton, Donald"
US2025223292A1,"Knegtel, Ronald"
US2025223292A1,CHARRIER JEAN-DAMIEN
US2025223292A1,BOYALL DEAN
RS66820B1,"TWIN, HEATHER"
RS66820B1,"SHAW, DAVID"
RS66820B1,STORCK PIERRE-HENRI
RS66820B1,"STORCK, PIERRE-HENRI"
RS66820B1,"BOYALL, DEAN"
RS66820B1,"DURRANT, STEVEN"
RS66820B1,"KNEGTEL, ROLAND"
RS66820B1,PANESAR MANINDER
RS66820B1,"ETXEBARRIA I JARDI, GORKA"
RS66820B1,DAVIS CHRIS
RS66820B1,"PIERARD, FRANCOISE"
RS66820B1,ETXEBARRIA I JARDI GORKA
RS66820B1,"DAVIS, REBECCA"
RS66820B1,"STUDLEY, JOHN"
RS66820B1,"JIMENEZ, JUAN-MIGUEL"
RS66820B1,ODONNELL MICHAEL
RS66820B1,"AHMAD, NADIA"
RS66820B1,MIDDLETON DONALD
RS66820B1,SHAW DAVID
RS66820B1,FRAYSSE DAMINE
RS66820B1,TWIN HEATHER
RS66820B1,KAY DAVID
RS66820B1,"DAVIS, CHRIS"
RS66820B1,"PANESAR, MANINDER"
RS66820B1,DURRANT STEVEN
RS66820B1,"PINDER, JOANNE"
RS66820B1,PINDER JOANNE
RS66820B1,JIMENEZ JUAN-MIGUEL
RS66820B1,PIERARD FRANCOISE
RS66820B1,STUDLEY JOHN
RS66820B1,KNEGTEL ROLAND
RS66820B1,"MIDDLETON, DONALD"
RS66820B1,DAVIS REBECCA
RS66820B1,AHMAD NADIA
RS66820B1,"CHARRIER, JEAN-DAMIEN"
RS66820B1,CHARRIER JEAN-DAMIEN
RS66820B1,"FRAYSSE, DAMINE"
RS66820B1,"ODONNELL, MICHAEL"
RS66820B1,"KAY, DAVID"
RS66820B1,BOYALL DEAN
CN120247932A,TIAN YANG
CN120247932A,刘剑宇
CN120247932A,蒲春兰
CN120247932A,ZHANG JIANHUI
CN120247932A,张建辉
CN120247932A,吕海苓
CN120247932A,LIU YANZHUO
CN120247932A,刘妍卓
CN120247932A,LIU JIANYU
CN120247932A,LYU HAILING
CN120247932A,PU CHUNLAN
CN120247932A,SUN YI
MX2024014940A,LAU Alan Yin Kai
MX2024014940A,LAU ALAN YIN KAI
MX2024014940A,ILLUZZI Giuditta
MX2024014940A,LEO Elisabetta
MX2024014940A,LEO ELISABETTA
MX2024014940A,ILLUZZI GIUDITTA
NZ784192A,YAO TING
NZ784192A,"Li, Jian"
NZ784192A,QIAN WENYUAN
NZ784192A,"Qian, Wenyuan"
NZ784192A,"Wang, Jian"
NZ784192A,CHEN SHUHUI
NZ784192A,LI JIAN
NZ784192A,"Chen, Shuhui"
NZ784192A,"Yao, Ting"
NZ784192A,WANG JIAN
US2025179070A1,ABDOLI ABBAS
US2025179070A1,"Picard, Audrey"
US2025179070A1,"Jones, Paul"
US2025179070A1,ST-ONGE MIGUEL
US2025179070A1,BLACK CAMERON
US2025179070A1,"Dorich, Stéphanie"
US2025179070A1,DORICH STÉPHANIE
US2025179070A1,"Truchon, Jean-Francois"
US2025179070A1,LACBAY CYRUS M
US2025179070A1,FADER LEE
US2025179070A1,"Black, Cameron"
US2025179070A1,TRUONG VOUY LINH
US2025179070A1,"Truong, Vouy Linh"
US2025179070A1,"Lanoix, Stéphanie"
US2025179070A1,"St-Onge, Miguel"
US2025179070A1,"Fader, Lee"
US2025179070A1,CRANE SHELDON N
US2025179070A1,LANOIX STÉPHANIE
US2025179070A1,JONES PAUL
US2025179070A1,"CRANE, Sheldon N"
US2025179070A1,"Abdoli, Abbas"
US2025179070A1,TRUCHON JEAN-FRANCOIS
US2025179070A1,"Lacbay, Cyrus M"
US2025179070A1,PICARD AUDREY
TW202508589A,HAUPTSCHEIN ROBERT
TW202508589A,WANG LUCY
TW202508589A,LEGROS PHILIPPE
TW202508589A,GARG SHYAM
TW202508589A,"WAN, LEON"
TW202508589A,"HAUPTSCHEIN, ROBERT"
TW202508589A,"WANG, LUCY"
TW202508589A,ALLEN CHRISTINE
TW202508589A,WAN LEON
TW202508589A,"LEGROS, PHILIPPE"
TW202508589A,"GARG, SHYAM"
TW202508589A,"TARDI, PAUL"
TW202508589A,TARDI PAUL
TW202508589A,"ALLEN, CHRISTINE"
CN120004872A,董怀德
CN120004872A,HE FENG
CN120004872A,LI XIN
CN120004872A,白东栋
CN120004872A,DONG HUAIDE
CN120004872A,陶维康
CN120004872A,TAO WEIKANG
CN120004872A,BAI DONGDONG
CN120004888A,董怀德
CN120004888A,HE FENG
CN120004888A,LI XIN
CN120004888A,白东栋
CN120004888A,DONG HUAIDE
CN120004888A,陶维康
CN120004888A,TAO WEIKANG
CN120004888A,BAI DONGDONG
CN120004887A,董怀德
CN120004887A,HE FENG
CN120004887A,LI XIN
CN120004887A,白东栋
CN120004887A,DONG HUAIDE
CN120004887A,陶维康
CN120004887A,TAO WEIKANG
CN120004887A,BAI DONGDONG
CN120004886A,董怀德
CN120004886A,HE FENG
CN120004886A,LI XIN
CN120004886A,白东栋
CN120004886A,DONG HUAIDE
CN120004886A,陶维康
CN120004886A,TAO WEIKANG
CN120004886A,BAI DONGDONG
CN120000613A,袁双虎
CN120000613A,马安冉
CN120000613A,魏子文
CN120000613A,钱俊超
CN120000613A,琚光宇
CN120000613A,WEI ZIWEN
CN120000613A,YUAN SHUANGHU
CN120000613A,JU GUANGYU
CN120000613A,QIAN JUNCHAO
CN120000613A,MA ANRAN
US2025146080A1,"Kentsis, Alex"
US2025146080A1,"Kazansky, Yaniv"
US2025146080A1,KAZANSKY YANIV
US2025146080A1,KENTSIS ALEX
WO2025229051A1,"FERRALDESCHI, Roberta"
WO2025229051A1,KERLOEGUEN YANNICK ALAIN CHRISTOPHE
WO2025229051A1,"KERLOEGUEN, Yannick Alain Christophe"
WO2025229051A1,GARCIA RODRIGUEZ JOSEP
WO2025229051A1,"GARCIA RODRIGUEZ, Josep"
WO2025229051A1,"CANTER, Daniel James"
WO2025229051A1,CANTER DANIEL JAMES
WO2025229051A1,FERRALDESCHI ROBERTA
WO2025233224A1,LIN-LIU YVONNE GAIL
WO2025233224A1,"FERRALDESCHI, Roberta"
WO2025233224A1,AL-SAKAFF NEDAL
WO2025233224A1,ECKMANN JAN
WO2025233224A1,"ROMAGNANI, Andrea"
WO2025233224A1,"PINTOFFL, Jan Peter"
WO2025233224A1,ROMAGNANI ANDREA
WO2025233224A1,"LIN-LIU, Yvonne Gail"
WO2025233224A1,"ANTIC, Vladan"
WO2025233224A1,PINTOFFL JAN PETER
WO2025233224A1,"SOTIRIOU, Sotirios"
WO2025233224A1,"ECKMANN, Jan"
WO2025233224A1,ANTIC VLADAN
WO2025233224A1,"AL-SAKAFF, Nedal"
WO2025233224A1,FERRALDESCHI ROBERTA
WO2025233224A1,SOTIRIOU SOTIRIOS
TW202506128A,"ROSS, SARAH"
TW202506128A,LAU ALAN
TW202506128A,"LAU, ALAN"
TW202506128A,KOERS ALEXANDER
TW202506128A,ROSS SARAH
TW202506128A,"KOERS, ALEXANDER"
JP2025061048A,MIGUEL ST-ONGE
JP2025061048A,JEAN-FRANCOIS TRUCHON
JP2025061048A,AUDREY PICARD
JP2025061048A,ドリッチ、ステファーヌ
JP2025061048A,STEPHANE DORICH
JP2025061048A,STEPHANIE LANOIX
JP2025061048A,トルション、ジャン－フランソワ
JP2025061048A,ブラック、キャメロン
JP2025061048A,ABBAS ABDOLI
JP2025061048A,ラックベイ、サイラス エム．
JP2025061048A,セント－オンジェ、ミゲル
JP2025061048A,FADER LEE
JP2025061048A,CAMERON BLACK
JP2025061048A,PAUL JONES
JP2025061048A,CYRUS M LACBAY
JP2025061048A,ピカール、オードリー
JP2025061048A,SHELDON N CRANE
JP2025061048A,TRUONG VOUY LINH
JP2025061048A,チュオン、ヴォイ リン
JP2025061048A,アブドリ、アッバス
JP2025061048A,フェーダー、リー
JP2025061048A,ラノワ、ステファニー
JP2025061048A,クレイン、シェルドン エヌ．
JP2025061048A,ジョーンズ、ポール
RS66523B1,"YAO, TING"
RS66523B1,YAO TING
RS66523B1,"WANG, JIAN"
RS66523B1,"CHEN, SHUHUI"
RS66523B1,QIAN WENYUAN
RS66523B1,"QIAN, WENYUAN"
RS66523B1,CHEN SHUHUI
RS66523B1,LI JIAN
RS66523B1,"LI, JIAN"
RS66523B1,WANG JIAN
CN119768688A,BLUM-JENSEN PETER
CN119768688A,彼得·布卢姆-詹森
CN119768688A,克莉丝蒂娜·梅森
CN119768688A,詹姆斯·邓雅克
CN119768688A,SPITCHEN MICHAEL
CN119768688A,WINGERUP CAROLINE
CN119768688A,MUHID ASHA
CN119768688A,MASON CHRISTINA
CN119768688A,麦可·什皮钦
CN119768688A,卡罗琳·温格厄普
CN119768688A,DUNYAK JAMES
CN119768688A,艾莎·穆希德
MX2024012739A,JIA LANQI
MX2024012739A,VACCA Joseph
MX2024012739A,LI DANSU
MX2024012739A,LI Dansu
MX2024012739A,GILAD Oren
MX2024012739A,VACCA JOSEPH
MX2024012739A,JIA Lanqi
MX2024012739A,GILAD OREN
US2025101040A1,"Weng, Yali"
US2025101040A1,WENG YALI
US2025101040A1,"Xiao, Fei"
US2025101040A1,"Wu, Meng"
US2025101040A1,WU MENG
US2025101040A1,XIAO FEI
CN119656177A,王吉光
CN119656177A,WANG YONGZHI
CN119656177A,WANG JIGUANG
CN119656177A,PANG BO
CN119656177A,柴睿超
CN119656177A,CHAI RUICHAO
CN119656177A,王永志
US2025090539A1,ZIMMERMANN MICHAL
US2025090539A1,"Zimmermann, Michal"
US2025090539A1,"Yang, Julia"
US2025090539A1,ROULSTON ANNE
US2025090539A1,"Ulanet, Danielle"
US2025090539A1,ULANET DANIELLE
US2025090539A1,YANG JULIA
US2025090539A1,"Roulston, Anne"
CN119591600A,王晓珠
CN119591600A,CAI SUI XIONG
CN119591600A,TIAN YE
CN119591600A,蔡遂雄
CN119591600A,WANG XIAOZHU
CN119591599A,王晓珠
CN119591599A,CAI SUI XIONG
CN119591599A,TIAN YE
CN119591599A,蔡遂雄
CN119591599A,WANG XIAOZHU
CN119585285A,J·瓦卡
CN119585285A,JIA LANQI
CN119585285A,O·吉拉德
CN119585285A,GILAD OMER
CN119585285A,LEE DAVID
CN119585285A,D·李
CN119585285A,贾兰齐
CN119585285A,VACCA JOSEPH
TW202446421A,"KATSUMATA, LEN"
TW202446421A,HATTORI CHIHARU
TW202446421A,HASEGAWA JUN
TW202446421A,"HASEGAWA, JUN"
TW202446421A,"HATTORI, CHIHARU"
TW202446421A,KATSUMATA LEN
US2025064967A1,WALLEZ YANN
US2025064967A1,LAU ALAN YIN KAI
US2025064967A1,ANDERTON MARK JOHN
US2025064967A1,"WALLEZ, Yann"
US2025064967A1,RANDLE SUZANNE JANE
US2025064967A1,"METTETAL, II, Jerome Thomas"
US2025064967A1,"LAU, Alan Yin Kai"
US2025064967A1,"RANDLE, Suzanne Jane"
US2025064967A1,"ANDERTON, Mark John"
US2025064967A1,PROIA THERESA ANGELA
US2025064967A1,"SUNG, Matthew Simon"
US2025064967A1,"PROIA, Theresa Angela"
US2025064967A1,SUNG MATTHEW SIMON
US2025064967A1,METTETAL II JEROME THOMAS
US2025066350A1,MIAO XINYUAN
US2025066350A1,"MIAO, Xinyuan"
US2025066350A1,"LU, Kai"
US2025066350A1,WANG DISHA
US2025066350A1,"LI, Wei"
US2025066350A1,"Song, Yunlong"
US2025066350A1,"ZHANG, Kun"
US2025066350A1,LU KAI
US2025066350A1,"JIANG, Qiangqiang"
US2025066350A1,"LI, Dapei"
US2025066350A1,CHEN JIAN
US2025066350A1,"CHEN, Jian"
US2025066350A1,"Xu, Wenqing"
US2025066350A1,ZHANG KUN
US2025066350A1,SONG YUNLONG
US2025066350A1,LI DAPEI
US2025066350A1,KOU HONGYAN
US2025066350A1,LI WEI
US2025066350A1,"KOU, Hongyan"
US2025066350A1,XU WENQING
US2025066350A1,"WANG, Disha"
US2025066350A1,JIANG QIANGQIANG
EP4534538A2,"PANESAR, Maninder"
EP4534538A2,"DAVIS, Rebecca"
EP4534538A2,"AHMAD, Nadia"
EP4534538A2,"PIERARD, Francoise"
EP4534538A2,"TWIN, Heather"
EP4534538A2,STORCK PIERRE-HENRI
EP4534538A2,"KNEGTEL, Roland"
EP4534538A2,PANESAR MANINDER
EP4534538A2,DAVIS CHRIS
EP4534538A2,"MIDDLETON, Donald"
EP4534538A2,"STUDLEY, John"
EP4534538A2,"STORCK, Pierre-Henri"
EP4534538A2,"CHARRIER, Jean-Damien"
EP4534538A2,ETXEBARRIA I JARDI GORKA
EP4534538A2,ODONNELL MICHAEL
EP4534538A2,"ETXEBARRIA I JARDI, Gorka"
EP4534538A2,MIDDLETON DONALD
EP4534538A2,SHAW DAVID
EP4534538A2,"BOYALL, Dean"
EP4534538A2,FRAYSSE DAMINE
EP4534538A2,TWIN HEATHER
EP4534538A2,KAY DAVID
EP4534538A2,DURRANT STEVEN
EP4534538A2,"ODONNELL, Michael"
EP4534538A2,"KAY, David"
EP4534538A2,PINDER JOANNE
EP4534538A2,JIMENEZ JUAN-MIGUEL
EP4534538A2,"DURRANT, Steven"
EP4534538A2,PIERARD FRANCOISE
EP4534538A2,STUDLEY JOHN
EP4534538A2,KNEGTEL ROLAND
EP4534538A2,"JIMENEZ, Juan-Miguel"
EP4534538A2,"SHAW, David"
EP4534538A2,"FRAYSSE, Damine"
EP4534538A2,DAVIS REBECCA
EP4534538A2,"PINDER, Joanne"
EP4534538A2,AHMAD NADIA
EP4534538A2,CHARRIER JEAN-DAMIEN
EP4534538A2,BOYALL DEAN
EP4534538A2,"DAVIS, Chris"
WO2025176733A1,"ROSSETTI, Giacomo"
WO2025176733A1,ROSSETTI GIACOMO
WO2025176733A1,HALAZONETIS ATHANASSIOS
WO2025176733A1,"HALAZONETIS, Athanassios"
WO2025176733A1,GILLINGHAM DENNIS
WO2025176733A1,"GILLINGHAM, Dennis"
US2025051362A1,"Long, Kai"
US2025051362A1,LONG KAI
PH12022550156A1,ABDOLI ABBAS
PH12022550156A1,"DORICH, StÃ©phane"
PH12022550156A1,ST-ONGE MIGUEL
PH12022550156A1,BLACK CAMERON
PH12022550156A1,LANOIX STÃ©PHANIE
PH12022550156A1,"ST-ONGE, Miguel"
PH12022550156A1,DORICH STÃ©PHANE
PH12022550156A1,LACBAY CYRUS M
PH12022550156A1,FADER LEE
PH12022550156A1,"FADER, Lee"
PH12022550156A1,"ABDOLI, Abbas"
PH12022550156A1,"LANOIX, StÃ©phanie"
PH12022550156A1,TRUONG VOUY LINH
PH12022550156A1,"BLACK, Cameron"
PH12022550156A1,"JONES, Paul"
PH12022550156A1,"TRUCHON, Jean-FranÃ§ois"
PH12022550156A1,TRUCHON JEAN-FRANÃ§OIS
PH12022550156A1,CRANE SHELDON N
PH12022550156A1,"PICARD, Audrey"
PH12022550156A1,"TRUONG, Vouy Linh"
PH12022550156A1,"LACBAY, Cyrus M"
PH12022550156A1,JONES PAUL
PH12022550156A1,"CRANE, Sheldon N"
PH12022550156A1,PICARD AUDREY
EP4694884A2,"WAN, Leon"
EP4694884A2,HAUPTSCHEIN ROBERT
EP4694884A2,"LEGROS, Philippe"
EP4694884A2,"TARDI, Paul"
